lid,title,ds_source,eff_level,dispatch_authority,effective_range,province
142fc82801680b81b56383bdf252d4ee,山东省人民政府关于《滨州市城市总体规划（2005―2020年）》（2017年修订）的批复,fg_crawl_pkulaw,地方法规/文件,81502,,
82d4354265364bc0adc3e0f71bce6ef3,长沙市教育局转发湖南省教育厅《关于组织2018年春季孔子学院总部、国家汉办国家公派出国教师推荐选拔工作》的通知,fg_crawl_pkulaw,地方法规/文件,817060004,,
d5ebafdb57882fe07675501fb044b98a,阳泉市农业委员会关于对秸秆综合利用工作督查的通知,fg_crawl_pkulaw,地方法规/文件,804140017,,
cebc6466620a53fd3198cfc6e15290c6,海口市粮食局关于印发《2017年粮食市场应急演练方案》的通知,fg_crawl_pkulaw,地方法规/文件,830060145,,
33d893d813c705b6298d1e0d9db14b72,江苏省海洋与渔业局、江苏省财政厅关于开展2016年省级海洋与渔业专项资金使用管理情况重点抽查工作的通知,fg_crawl_pkulaw,地方法规/文件,"810030148,810030008",,
4a96073d7fcf117145036bbeaa4d5184,三亚市审计局对三亚市军粮供应站军队面食半成品加工车间监理费进行审计的通知,fg_crawl_pkulaw,地方法规/文件,830280111,,
931863c13c0b1f581e2418b9e043d791,中国银监会西双版纳监管分局关于温清雄任职资格的批复,fg_crawl_pkulaw,地方法规/文件,中国银监会西双版纳监管分局,,
7bb48f91998a8e5f6f145f0dd2bb99e3,中国银监会甘南监管分局关于核准孙金林高级管理人员任职资格的批复,fg_crawl_pkulaw,地方法规/文件,中国银监会甘南监管分局,,
aee688c6f4920baeb4c64af960cdfbc8,铜仁市人民政府关于崔德国等同志任免职的通知,fg_crawl_pkulaw,地方法规/文件,82277,,
ba54a0c813a4a73fafc9d8ed11224ac,关于选举云南省人民政府省长和副省长的公告,fg_crawl_pkulaw,地方法规/文件,82301,,
23581d81bb2107e7de91111c8d142587,吕梁市住房保障和城乡建设管理局关于公布建设工程备案类办理事项的公告,fg_crawl_pkulaw,地方法规/文件,804380014,,
f6b6537f9521dd5c605a9c5d61e36915,铜仁市人民政府办公室关于印发铜仁市“菜篮子”工程实施方案的通知,fg_crawl_pkulaw,地方法规/文件,82277,,
3fbd7bbf2981acd5b5a172aa9222f961,铜仁市人民政府关于王亚雄等同志免职的通知,fg_crawl_pkulaw,地方法规/文件,82277,,
cb6634538fabca658ecccf4659ce6e54,合肥市人民政府办公厅关于印发《合肥市地表水断面生态补偿暂行办法》的通知,fg_crawl_pkulaw,地方法规/文件,81205,,
5ccc7562b475a909c228bfd04971ac66,三亚市文化广电出版体育局关于授予林贵先等4人篮球二级运动员技术等级称号的通知,fg_crawl_pkulaw,地方法规/文件,830280110,,
6f61a9f55c9261a5e3713e8a8fe4a091,普洱市人民政府办公室关于印发普洱市推动农业转移人口和其他常住人口在城镇落户方案的通知,fg_crawl_pkulaw,地方法规/文件,82323,,
ac7ddf2184783e42397d125d5f4cbf1e,厦门市人民政府办公厅关于印发厦门市高标准农田建设规划（2016～2020年）的通知,fg_crawl_pkulaw,地方法规/文件,81308,,
